sampleID,phenotype,tmad_vs_control,tmad_vs_none,ref_genome,settings
LP0025_07_L004,healthy_control,0.007829727,0.01046701,30memhg38,FalseDI26830XA
LP0025_07_L004,healthy_control,0.004033953,0.003640176,30memhg38noalt,False40
LP0025_07_L004,healthy_control,0.002645517,0.006145254,30memhg38noalt,FalseDI1230XA
LP0025_07_L004,healthy_control,0.00363915,0.010655943,0memhg38,False40
LP0025_07_L004,healthy_control,0.003638808,0.009540156,0memhg38,TrueDI26830XA
LP0025_07_L004,healthy_control,0.002644149,0.006149026,0memhg38noalt,True40
LP0025_07_L004,healthy_control,0.004336269,0.004050367,0memhg38noalt,False40
LP0025_07_L004,healthy_control,0.002645517,0.006844997,30memhg38noalt,FalseDI26830XA
LP0025_07_L004,healthy_control,0.003638808,0.009539352,30memhg38,TrueDI26830XA
LP0025_07_L004,healthy_control,0.002940322,0.005035097,0memhg38noalt,FalseDI26830XA
LP0025_07_L004,healthy_control,0.002940094,0.004340375,30memhg38noalt,TrueDI1230XA
LP0025_07_L004,healthy_control,0.002940322,0.005035097,0memhg38noalt,FalseDI1230XA
LP0025_07_L004,healthy_control,0.003638808,0.009540156,0memhg38,TrueDI1230XA
LP0025_07_L004,healthy_control,0.0036371,0.007528543,30memhg38noalt,True40
LP0025_07_L004,healthy_control,0.004336269,0.004340375,30memhg38noalt,TrueDI26830XA
LP0025_08_L004,healthy_control,0.003639834,0.004347244,0memhg38,FalseDI26830XA
LP0025_08_L004,healthy_control,0.003639492,0.005165687,30memhg38,TrueDI1230XA
LP0025_08_L004,healthy_control,0.003349025,0.003646699,0memhg38,FalseDI1230XA
LP0025_08_L004,healthy_control,0.002940778,0.010638064,30memhg38,True40
LP0025_08_L004,healthy_control,0.002645517,0.002243204,30memhg38noalt,FalseDI1230XA
LP0025_08_L004,healthy_control,0.003347426,0.009237776,0memhg38,True40
LP0025_08_L004,healthy_control,0.003640861,0.007436913,30memhg38,TrueDI26830XA
LP0025_08_L004,healthy_control,0.004049453,0.003646355,30memhg38,FalseDI26830XA
LP0025_08_L004,healthy_control,0.001947487,0.003349824,30memhg38noalt,False40
LP0025_08_L004,healthy_control,0.002648255,0.003345828,30memhg38noalt,TrueDI26830XA
LP0025_08_L004,healthy_control,0.003640518,0.009236518,0memhg38,False40
LP0025_08_L004,healthy_control,0.002941006,0.005458212,0memhg38,TrueDI26830XA
LP0025_08_L004,healthy_control,0.003638125,0.004048539,0memhg38noalt,True40
LP0025_08_L004,healthy_control,0.002646201,0.003349824,0memhg38noalt,False40
LP0025_08_L004,healthy_control,0.002941918,0.002243204,30memhg38noalt,FalseDI26830XA
LP0025_08_L004,healthy_control,0.002941234,0.006736138,0memhg38,TrueDI1230XA
LP0025_08_L004,healthy_control,0.002942146,0.003646355,30memhg38,FalseDI1230XA
LP0025_08_L004,healthy_control,0.002941918,0.002243432,30memhg38noalt,TrueDI1230XA
LP0025_08_L004,healthy_control,0.00294169,0.002942146,0memhg38noalt,FalseDI1230XA
LP0025_08_L004,healthy_control,0.002648255,0.002942603,0memhg38noalt,TrueDI26830XA
LP0025_08_L004,healthy_control,0.00294169,0.00195091,0memhg38noalt,FalseDI26830XA
LP0025_08_L004,healthy_control,0.00294055,0.004050367,30memhg38noalt,True40
LP0025_08_L004,healthy_control,0.002941006,0.002942832,0memhg38noalt,TrueDI1230XA
LP0025_08_L004,healthy_control,0.002942375,0.008270495,30memhg38,False40
LP0025_10_L003,lung_cancer,0.039642789,0.050421832,0memhg38,TrueDI1230XA
LP0025_10_L003,lung_cancer,0.040997191,0.051105581,0memhg38,TrueDI26830XA
LP0025_10_L003,lung_cancer,0.033808727,0.040593659,0memhg38,True40
LP0025_10_L003,lung_cancer,0.032431875,0.045705293,30memhg38,False40
LP0025_10_L003,lung_cancer,0.037992076,0.031529028,0memhg38noalt,FalseDI1230XA
LP0025_10_L003,lung_cancer,0.037991173,0.028139332,0memhg38noalt,FalseDI26830XA
LP0025_10_L003,lung_cancer,0.041667852,0.054099148,0memhg38,FalseDI26830XA
LP0025_10_L003,lung_cancer,0.03380762,0.040806193,30memhg38,True40
LP0025_10_L003,lung_cancer,0.040874857,0.036105439,0memhg38noalt,True40
LP0025_10_L003,lung_cancer,0.038791315,0.027634405,0memhg38noalt,False40
LP0025_10_L003,lung_cancer,0.040781675,0.02983418,0memhg38noalt,TrueDI1230XA
LP0025_10_L003,lung_cancer,0.042170141,0.031130962,0memhg38noalt,TrueDI26830XA
LP0025_10_L003,lung_cancer,0.041765713,0.049764509,30memhg38,TrueDI1230XA
LP0025_10_L003,lung_cancer,0.039636731,0.054799922,30memhg38,FalseDI1230XA
LP0025_10_L003,lung_cancer,0.040307715,0.054799922,0memhg38,FalseDI1230XA
LP0025_10_L003,lung_cancer,0.039491045,0.027634405,30memhg38noalt,False40
LP0025_10_L003,lung_cancer,0.03868761,0.023464612,30memhg38noalt,FalseDI1230XA
LP0025_10_L003,lung_cancer,0.037992076,0.031459497,30memhg38noalt,FalseDI26830XA
LP0025_10_L003,lung_cancer,0.03792727,0.049751239,30memhg38,TrueDI26830XA
LP0025_10_L003,lung_cancer,0.035496731,0.054099148,30memhg38,FalseDI26830XA
LP0025_10_L003,lung_cancer,0.042873372,0.029058897,30memhg38noalt,TrueDI1230XA
LP0025_10_L003,lung_cancer,0.043566755,0.029436644,30memhg38noalt,TrueDI26830XA
LP0025_10_L003,lung_cancer,0.026942524,0.045574826,0memhg38,False40
LP0025_10_L003,lung_cancer,0.04018431,0.03941275,30memhg38noalt,True40
LP0025_11_L003,lung_cancer,0.003640176,0.004056777,0memhg38noalt,FalseDI1230XA
LP0025_11_L003,lung_cancer,0.004048539,0.00615784,0memhg38noalt,FalseDI26830XA
LP0025_11_L003,lung_cancer,0.008537804,0.011349604,30memhg38,False40
LP0025_11_L003,lung_cancer,0.005445625,0.005741118,0memhg38noalt,True40
LP0025_11_L003,lung_cancer,0.006143998,0.007266408,0memhg38noalt,False40
LP0025_11_L003,lung_cancer,0.008125557,0.011437327,30memhg38,True40
LP0025_11_L003,lung_cancer,0.007836917,0.010649975,0memhg38,True40
LP0025_11_L003,lung_cancer,0.006147768,0.010243459,0memhg38,TrueDI1230XA
LP0025_11_L003,lung_cancer,0.006432183,0.010244379,0memhg38,TrueDI26830XA
LP0025_11_L003,lung_cancer,0.005445625,0.006567351,30memhg38noalt,False40
LP0025_11_L003,lung_cancer,0.004049453,0.00615784,30memhg38noalt,FalseDI1230XA
LP0025_11_L003,lung_cancer,0.005331954,0.010243459,30memhg38,TrueDI1230XA
LP0025_11_L003,lung_cancer,0.006729611,0.008979319,30memhg38,FalseDI1230XA
LP0025_11_L003,lung_cancer,0.004048539,0.004755375,0memhg38noalt,TrueDI1230XA
LP0025_11_L003,lung_cancer,0.004048539,0.004756406,0memhg38noalt,TrueDI26830XA
LP0025_11_L003,lung_cancer,0.004339461,0.004756406,30memhg38noalt,TrueDI26830XA
LP0025_11_L003,lung_cancer,0.005446768,0.009661602,0memhg38,False40
LP0025_11_L003,lung_cancer,0.005734267,0.008254437,0memhg38,FalseDI1230XA
LP0025_11_L003,lung_cancer,0.007428668,0.008955211,0memhg38,FalseDI26830XA
LP0025_11_L003,lung_cancer,0.003640176,0.00615784,30memhg38noalt,FalseDI26830XA
LP0025_11_L003,lung_cancer,0.006436975,0.005038518,30memhg38noalt,True40
LP0025_11_L003,lung_cancer,0.003640518,0.004343576,30memhg38noalt,TrueDI1230XA
LP0025_11_L003,lung_cancer,0.006147768,0.00954257,30memhg38,TrueDI26830XA
LP0025_11_L003,lung_cancer,0.004049453,0.008955211,30memhg38,FalseDI26830XA
LP0025_12_L003,lung_cancer,0.004339918,0.003641546,0memhg38noalt,TrueDI26830XA
LP0025_12_L003,lung_cancer,0.011311227,0.01104998,0memhg38,FalseDI26830XA
LP0025_12_L003,lung_cancer,0.010636577,0.013899375,0memhg38,True40
LP0025_12_L003,lung_cancer,0.004338092,0.004042148,0memhg38noalt,TrueDI1230XA
LP0025_12_L003,lung_cancer,0.009817334,0.014006003,30memhg38,True40
LP0025_12_L003,lung_cancer,0.010316343,0.013899375,30memhg38,False40
LP0025_12_L003,lung_cancer,0.008380136,0.013899375,0memhg38,False40
LP0025_12_L003,lung_cancer,0.011311227,0.011644894,0memhg38,FalseDI1230XA
LP0025_12_L003,lung_cancer,0.009356029,0.009007673,0memhg38noalt,False40
LP0025_12_L003,lung_cancer,0.009940608,0.004338548,0memhg38noalt,FalseDI1230XA
LP0025_12_L003,lung_cancer,0.012444779,0.012069795,0memhg38,TrueDI1230XA
LP0025_12_L003,lung_cancer,0.012697399,0.011367294,0memhg38,TrueDI26830XA
LP0025_12_L003,lung_cancer,0.0122068,0.010810625,30memhg38noalt,False40
LP0025_12_L003,lung_cancer,0.009241551,0.005040231,30memhg38noalt,FalseDI1230XA
LP0025_12_L003,lung_cancer,0.009652436,0.004340832,0memhg38noalt,FalseDI26830XA
LP0025_12_L003,lung_cancer,0.009932376,0.011911083,0memhg38noalt,True40
LP0025_12_L003,lung_cancer,0.011311227,0.010944234,30memhg38,FalseDI26830XA
LP0025_12_L003,lung_cancer,0.004340832,0.003641546,30memhg38noalt,TrueDI1230XA
LP0025_12_L003,lung_cancer,0.012006301,0.012068069,30memhg38,TrueDI1230XA
LP0025_12_L003,lung_cancer,0.012009713,0.012346703,30memhg38,FalseDI1230XA
LP0025_12_L003,lung_cancer,0.011198663,0.010217825,30memhg38noalt,True40
LP0025_12_L003,lung_cancer,0.010322149,0.003641889,30memhg38noalt,TrueDI26830XA
LP0025_12_L003,lung_cancer,0.009941981,0.004339005,30memhg38noalt,FalseDI26830XA
LP0025_12_L003,lung_cancer,0.011395439,0.011365683,30memhg38,TrueDI26830XA
LP0025_15_L003,lung_cancer,0.036054889,0.022029459,0memhg38,FalseDI26830XA
LP0025_15_L003,lung_cancer,0.032966139,0.020904371,30memhg38,FalseDI26830XA
LP0025_15_L003,lung_cancer,0.035379874,0.032506256,30memhg38,True40
LP0025_15_L003,lung_cancer,0.040559645,0.032506256,0memhg38,True40
LP0025_15_L003,lung_cancer,0.037451425,0.022729661,0memhg38,FalseDI1230XA
LP0025_15_L003,lung_cancer,0.033050706,0.025679861,0memhg38,TrueDI26830XA
LP0025_15_L003,lung_cancer,0.038056131,0.028084773,0memhg38noalt,False40
LP0025_15_L003,lung_cancer,0.040049525,0.029776651,0memhg38noalt,FalseDI1230XA
LP0025_15_L003,lung_cancer,0.034149922,0.021447608,0memhg38,TrueDI1230XA
LP0025_15_L003,lung_cancer,0.036049761,0.030817231,0memhg38,False40
LP0025_15_L003,lung_cancer,0.036364597,0.033587063,30memhg38noalt,False40
LP0025_15_L003,lung_cancer,0.038362439,0.029080212,30memhg38noalt,FalseDI1230XA
LP0025_15_L003,lung_cancer,0.032758742,0.029185458,30memhg38,TrueDI1230XA
LP0025_15_L003,lung_cancer,0.03323263,0.020490152,30memhg38,TrueDI26830XA
LP0025_15_L003,lung_cancer,0.039021246,0.030071663,0memhg38noalt,True40
LP0025_15_L003,lung_cancer,0.039840994,0.035374183,0memhg38noalt,TrueDI1230XA
LP0025_15_L003,lung_cancer,0.038150015,0.033981645,0memhg38noalt,TrueDI26830XA
LP0025_15_L003,lung_cancer,0.038354448,0.029080212,0memhg38noalt,FalseDI26830XA
LP0025_15_L003,lung_cancer,0.032552162,0.02244057,30memhg38,FalseDI1230XA
LP0025_15_L003,lung_cancer,0.037961591,0.035374183,30memhg38noalt,TrueDI1230XA
LP0025_15_L003,lung_cancer,0.040356194,0.033976851,30memhg38noalt,TrueDI26830XA
LP0025_15_L003,lung_cancer,0.041957283,0.032624029,30memhg38,False40
LP0025_15_L003,lung_cancer,0.040139981,0.028379781,30memhg38noalt,True40
LP0025_15_L003,lung_cancer,0.038046694,0.029080212,30memhg38noalt,FalseDI26830XA
LP0025_17_L003,lung_cancer,0.00821452,0.012350499,0memhg38,TrueDI1230XA
LP0025_17_L003,lung_cancer,0.018323271,0.014598318,0memhg38noalt,False40
LP0025_17_L003,lung_cancer,0.011306451,0.035520625,0memhg38,True40
LP0025_17_L003,lung_cancer,0.008910732,0.017270887,0memhg38,TrueDI26830XA
LP0025_17_L003,lung_cancer,0.01623462,0.014598318,30memhg38noalt,False40
LP0025_17_L003,lung_cancer,0.016641673,0.017396946,30memhg38noalt,FalseDI1230XA
LP0025_17_L003,lung_cancer,0.012028522,0.017397518,0memhg38noalt,FalseDI1230XA
LP0025_17_L003,lung_cancer,0.009909141,0.013051388,30memhg38,TrueDI26830XA
LP0025_17_L003,lung_cancer,0.017640296,0.017103167,0memhg38noalt,True40
LP0025_17_L003,lung_cancer,0.015826274,0.017460963,0memhg38noalt,TrueDI1230XA
LP0025_17_L003,lung_cancer,0.016582259,0.015998261,0memhg38noalt,TrueDI26830XA
LP0025_17_L003,lung_cancer,0.016567501,0.017397518,0memhg38noalt,FalseDI26830XA
LP0025_17_L003,lung_cancer,0.016511279,0.022452637,0memhg38,False40
LP0025_17_L003,lung_cancer,0.011306451,0.018435812,0memhg38,FalseDI1230XA
LP0025_17_L003,lung_cancer,0.011306451,0.017974081,0memhg38,FalseDI26830XA
LP0025_17_L003,lung_cancer,0.010606944,0.017264668,30memhg38,TrueDI1230XA
LP0025_17_L003,lung_cancer,0.01861542,0.014970304,30memhg38noalt,True40
LP0025_17_L003,lung_cancer,0.011999482,0.016766558,30memhg38noalt,TrueDI1230XA
LP0025_17_L003,lung_cancer,0.013092782,0.013725327,30memhg38noalt,TrueDI26830XA
LP0025_17_L003,lung_cancer,0.016346184,0.018096804,30memhg38noalt,FalseDI26830XA
LP0025_17_L003,lung_cancer,0.01651516,0.022455053,30memhg38,False40
LP0025_17_L003,lung_cancer,0.009610467,0.018435812,30memhg38,FalseDI1230XA
LP0025_17_L003,lung_cancer,0.009610467,0.018435812,30memhg38,FalseDI26830XA
LP0025_17_L003,lung_cancer,0.012726552,0.017702076,30memhg38,True40
LP0025_21_L004,lung_cancer,0.122005625,0.079207265,0memhg38,True40
LP0025_21_L004,lung_cancer,0.106561875,0.066183526,0memhg38,FalseDI26830XA
LP0025_21_L004,lung_cancer,0.125094375,0.084218053,30memhg38,True40
LP0025_21_L004,lung_cancer,0.105062422,0.116464641,0memhg38,TrueDI26830XA
LP0025_21_L004,lung_cancer,0.102715145,0.112739375,0memhg38noalt,False40
LP0025_21_L004,lung_cancer,0.099945524,0.100610689,30memhg38noalt,False40
LP0025_21_L004,lung_cancer,0.105267557,0.06213241,0memhg38,TrueDI1230XA
LP0025_21_L004,lung_cancer,0.102646115,0.106490114,0memhg38noalt,True40
LP0025_21_L004,lung_cancer,0.109650625,0.066183526,0memhg38,FalseDI1230XA
LP0025_21_L004,lung_cancer,0.104000246,0.100659014,0memhg38noalt,TrueDI1230XA
LP0025_21_L004,lung_cancer,0.118916875,0.112739375,30memhg38noalt,FalseDI1230XA
LP0025_21_L004,lung_cancer,0.099661913,0.092713283,30memhg38,False40
LP0025_21_L004,lung_cancer,0.106561875,0.066171251,30memhg38,FalseDI1230XA
LP0025_21_L004,lung_cancer,0.103967516,0.115828125,30memhg38noalt,True40
LP0025_21_L004,lung_cancer,0.115828125,0.100659014,0memhg38noalt,FalseDI1230XA
LP0025_21_L004,lung_cancer,0.115828125,0.115828125,0memhg38noalt,FalseDI26830XA
LP0025_21_L004,lung_cancer,0.118916875,0.093395832,0memhg38,False40
LP0025_21_L004,lung_cancer,0.105081548,0.114372598,30memhg38,TrueDI26830XA
LP0025_21_L004,lung_cancer,0.115828125,0.112739375,30memhg38noalt,TrueDI1230XA
LP0025_21_L004,lung_cancer,0.112739375,0.101321699,30memhg38noalt,TrueDI26830XA
LP0025_21_L004,lung_cancer,0.10440322,0.062110247,30memhg38,TrueDI1230XA
LP0025_21_L004,lung_cancer,0.118916875,0.100659014,30memhg38noalt,FalseDI26830XA
LP0025_21_L004,lung_cancer,0.106561875,0.066171251,30memhg38,FalseDI26830XA
LP0025_21_L004,lung_cancer,0.115828125,0.102018365,0memhg38noalt,TrueDI26830XA
LP0025_24_L003,lung_cancer,0.00294169,0.003640861,0memhg38noalt,TrueDI1230XA
LP0025_24_L003,lung_cancer,0.00294169,0.003641203,0memhg38noalt,TrueDI26830XA
LP0025_24_L003,lung_cancer,0.003641203,0.011074747,30memhg38,False40
LP0025_24_L003,lung_cancer,0.004338548,0.005172104,30memhg38,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.003344231,0.005871618,0memhg38,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.003344231,0.005172104,0memhg38,FalseDI26830XA
LP0025_24_L003,lung_cancer,0.002942146,0.003353827,0memhg38noalt,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.002942146,0.003353827,0memhg38noalt,FalseDI26830XA
LP0025_24_L003,lung_cancer,0.003639834,0.002942375,0memhg38noalt,True40
LP0025_24_L003,lung_cancer,0.002242975,0.004051282,30memhg38noalt,TrueDI26830XA
LP0025_24_L003,lung_cancer,0.004750225,0.008550402,30memhg38,True40
LP0025_24_L003,lung_cancer,0.004339005,0.009122163,0memhg38,True40
LP0025_24_L003,lung_cancer,0.005037948,0.009235261,0memhg38,False40
LP0025_24_L003,lung_cancer,0.004338548,0.007850316,30memhg38,FalseDI26830XA
LP0025_24_L003,lung_cancer,0.003349824,0.004341746,0memhg38noalt,False40
LP0025_24_L003,lung_cancer,0.002942375,0.003353827,30memhg38noalt,FalseDI26830XA
LP0025_24_L003,lung_cancer,0.004339918,0.003640861,30memhg38noalt,True40
LP0025_24_L003,lung_cancer,0.003640861,0.004633125,0memhg38,TrueDI26830XA
LP0025_24_L003,lung_cancer,0.003640176,0.003641203,30memhg38noalt,False40
LP0025_24_L003,lung_cancer,0.002942375,0.003353827,30memhg38noalt,FalseDI1230XA
LP0025_24_L003,lung_cancer,0.004739951,0.005170499,30memhg38,TrueDI1230XA
LP0025_24_L003,lung_cancer,0.002243318,0.003641203,30memhg38noalt,TrueDI1230XA
LP0025_24_L003,lung_cancer,0.004338092,0.004633125,30memhg38,TrueDI26830XA
LP0025_24_L003,lung_cancer,0.003641203,0.004633125,0memhg38,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.013548959,0.017100084,0memhg38noalt,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.012982647,0.013323818,30memhg38,False40
LP0026_05_L003,lung_cancer,0.007820505,0.011619701,0memhg38noalt,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.014697059,0.013397361,30memhg38noalt,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.011450462,0.020633544,0memhg38,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.016492846,0.019916225,0memhg38,True40
LP0026_05_L003,lung_cancer,0.012019964,0.020779145,0memhg38,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.011327181,0.016842408,30memhg38,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.013313875,0.016843904,0memhg38,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.01621979,0.013316918,30memhg38,True40
LP0026_05_L003,lung_cancer,0.013314789,0.019931158,30memhg38,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.020076875,0.014533955,0memhg38noalt,True40
LP0026_05_L003,lung_cancer,0.011869363,0.010222385,30memhg38noalt,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.012843346,0.018206022,0memhg38noalt,False40
LP0026_05_L003,lung_cancer,0.009225218,0.020076875,0memhg38,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.016988125,0.013315703,0memhg38,False40
LP0026_05_L003,lung_cancer,0.013416711,0.02077903,30memhg38,TrueDI26830XA
LP0026_05_L003,lung_cancer,0.013300203,0.011330378,30memhg38noalt,False40
LP0026_05_L003,lung_cancer,0.010919503,0.01174858,0memhg38noalt,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.01022056,0.01174858,0memhg38noalt,FalseDI26830XA
LP0026_05_L003,lung_cancer,0.0128395,0.015234386,30memhg38noalt,True40
LP0026_05_L003,lung_cancer,0.010919503,0.011750754,30memhg38noalt,FalseDI1230XA
LP0026_05_L003,lung_cancer,0.017247283,0.020778915,30memhg38,TrueDI1230XA
LP0026_05_L003,lung_cancer,0.011617419,0.012042244,30memhg38noalt,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.004335813,0.008527529,0memhg38noalt,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.00503282,0.006435377,0memhg38noalt,False40
LP0026_07_L003,lung_cancer,0.005430809,0.007828701,0memhg38noalt,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.004337636,0.007828701,0memhg38noalt,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.005426263,0.010239783,0memhg38,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.005823686,0.007522626,0memhg38noalt,True40
LP0026_07_L003,lung_cancer,0.005730167,0.007129986,30memhg38noalt,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.004043972,0.008527529,0memhg38noalt,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.004337636,0.008764605,30memhg38,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.005031682,0.010747402,0memhg38,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.004337636,0.008764605,30memhg38,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.005035667,0.00806703,0memhg38,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.005734951,0.011031467,30memhg38,False40
LP0026_07_L003,lung_cancer,0.005034527,0.007661166,30memhg38,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.005730167,0.006427401,30memhg38noalt,TrueDI1230XA
LP0026_07_L003,lung_cancer,0.005031682,0.010047086,30memhg38,TrueDI26830XA
LP0026_07_L003,lung_cancer,0.007821528,0.00994748,30memhg38,True40
LP0026_07_L003,lung_cancer,0.006825846,0.011347999,0memhg38,True40
LP0026_07_L003,lung_cancer,0.00643378,0.012426504,0memhg38,False40
LP0026_07_L003,lung_cancer,0.004337636,0.00806703,0memhg38,FalseDI26830XA
LP0026_07_L003,lung_cancer,0.004335813,0.008527529,30memhg38noalt,FalseDI1230XA
LP0026_07_L003,lung_cancer,0.005733583,0.007133635,30memhg38noalt,True40
LP0026_07_L003,lung_cancer,0.00503282,0.00573632,30memhg38noalt,False40
LP0026_07_L003,lung_cancer,0.004335813,0.008527529,30memhg38noalt,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.221683173,0.207224787,30memhg38noalt,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.162748237,0.150806183,30memhg38noalt,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.199732518,0.154085516,30memhg38noalt,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.155760242,0.155089283,0memhg38,True40
LP0026_08_L003,lung_cancer,0.167697355,0.221113213,30memhg38noalt,True40
LP0026_08_L003,lung_cancer,0.212166514,0.155938571,0memhg38,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.212166514,0.155964225,0memhg38,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.162785012,0.206528007,30memhg38noalt,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.157982087,0.158437916,0memhg38,False40
LP0026_08_L003,lung_cancer,0.150171086,0.159829097,30memhg38,False40
LP0026_08_L003,lung_cancer,0.17362103,0.218120604,0memhg38noalt,True40
LP0026_08_L003,lung_cancer,0.16708096,0.207041402,0memhg38noalt,False40
LP0026_08_L003,lung_cancer,0.221683173,0.207258582,0memhg38noalt,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.17905544,0.158620206,0memhg38,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.212027937,0.184012254,0memhg38,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.165726734,0.220230585,30memhg38noalt,False40
LP0026_08_L003,lung_cancer,0.156812691,0.198159532,0memhg38noalt,TrueDI1230XA
LP0026_08_L003,lung_cancer,0.157436654,0.192845593,0memhg38noalt,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.197722963,0.207224787,0memhg38noalt,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.215301487,0.186010485,30memhg38,FalseDI1230XA
LP0026_08_L003,lung_cancer,0.213985609,0.186010485,30memhg38,FalseDI26830XA
LP0026_08_L003,lung_cancer,0.154753354,0.155810421,30memhg38,True40
LP0026_08_L003,lung_cancer,0.215732691,0.161012744,30memhg38,TrueDI26830XA
LP0026_08_L003,lung_cancer,0.180384387,0.157923994,30memhg38,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.011586767,0.010810625,0memhg38,True40
LP0026_22_L003,lung_cancer,0.010190618,0.023376092,0memhg38,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.010615327,0.02468782,0memhg38,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.01269607,0.021996887,0memhg38,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.009495536,0.022676921,0memhg38,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.010632641,0.012296456,0memhg38noalt,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.009937559,0.012297704,0memhg38noalt,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.008499147,0.009508995,30memhg38noalt,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.007413677,0.012451916,0memhg38,False40
LP0026_22_L003,lung_cancer,0.009935196,0.010206002,30memhg38noalt,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.010196038,0.00995886,0memhg38noalt,TrueDI26830XA
LP0026_22_L003,lung_cancer,0.00741775,0.008114756,30memhg38noalt,True40
LP0026_22_L003,lung_cancer,0.008805988,0.010810625,30memhg38,True40
LP0026_22_L003,lung_cancer,0.007881402,0.010273939,0memhg38noalt,False40
LP0026_22_L003,lung_cancer,0.00924259,0.009508202,0memhg38noalt,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.009937559,0.012296456,30memhg38noalt,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.008417974,0.010970152,30memhg38noalt,False40
LP0026_22_L003,lung_cancer,0.009810853,0.01050786,0memhg38noalt,True40
LP0026_22_L003,lung_cancer,0.010189715,0.02398613,30memhg38,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.009937559,0.012296456,30memhg38noalt,FalseDI1230XA
LP0026_22_L003,lung_cancer,0.006718709,0.011907667,30memhg38,False40
LP0026_22_L003,lung_cancer,0.01269607,0.024685301,30memhg38,TrueDI1230XA
LP0026_22_L003,lung_cancer,0.010884797,0.02398613,30memhg38,FalseDI26830XA
LP0026_22_L003,lung_cancer,0.010615327,0.02398842,30memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.048646449,0.036953845,30memhg38noalt,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.051900511,0.124120035,0memhg38,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.051206557,0.124817496,0memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.053356224,0.103949727,0memhg38,True40
LP0026_26_L004,lung_cancer,0.051460842,0.12770015,0memhg38,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.052031614,0.036960585,30memhg38noalt,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.045150674,0.049442745,30memhg38noalt,True40
LP0026_26_L004,lung_cancer,0.038859136,0.054930914,0memhg38noalt,False40
LP0026_26_L004,lung_cancer,0.037208144,0.033795884,0memhg38noalt,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.051787924,0.127718957,0memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.047882286,0.103266949,0memhg38,False40
LP0026_26_L004,lung_cancer,0.046527748,0.056339038,0memhg38noalt,True40
LP0026_26_L004,lung_cancer,0.051344018,0.037263803,0memhg38noalt,TrueDI1230XA
